#Dx		Error
4.52488707E-03	2.74005625E-02
4.54545440E-03	2.73962524E-02
4.99999989E-03	2.72228885E-02
9.99999978E-03	3.41355950E-02
1.33333337E-02	4.17788811E-02
1.99999996E-02	6.19847625E-02
2.50000004E-02	7.87967741E-02
3.33333351E-02	0.101166137
5.00000007E-02	0.150665775
6.66666701E-02	0.200422943
0.100000001	0.252516150
0.200000003	0.202870533
